name,cluster,LevelNum
NO.0,0,0.0,0.0,71.0,-29.0,0.0,0.0,45.0,28.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,-14.0,0.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.1,0,0.0,12.0,38.0,-6.0,0.0,3.0,41.0,6.0,0.0,0.0,19.0,3.0,0.0,0.0,0.0,-3.0,0.0,-3.0,0.0,-10.0,0.0,-3.0,-6.0,-7.0,0.0,0.0,-12.0,0.0,0.0,-6.0,-12.0,0.0,-19.0,-19.0,-6.0,-10.0,-25.0,-6.0,-7.0,-13.0,-10.0,4.0,-20.0,0.0,-1.0,1.0,-7.0,-13.0,4.0,-4.0,0.0,7.0,1.0,-4.0,0.0,-4.0,0.0,-3.0,0.0,-4.0,3.0,-3.0,0.0,0.0
NO.2,0,-7.0,35.0,14.0,-14.0,8.0,21.0,35.0,0.0,23.0,7.0,42.0,-14.0,8.0,22.0,28.0,-28.0,0.0,1.0,0.0,-7.0,0.0,-49.0,-14.0,-14.0,0.0,-35.0,-28.0,0.0,0.0,-14.0,-28.0,0.0,-14.0,0.0,-7.0,-14.0,-21.0,-14.0,-7.0,-7.0,-21.0,-14.0,0.0,0.0,-7.0,0.0,0.0,-7.0,0.0,0.0,-21.0,0.0,0.0,0.0,-21.0,-21.0,14.0,0.0,0.0,-21.0,14.0,14.0,0.0,0.0
NO.3,0,-2.0,-5.0,12.0,12.0,0.0,-3.0,0.0,9.0,4.0,2.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,-5.0,-2.0,-4.0,0.0,-21.0,-7.0,-2.0,0.0,-19.0,-7.0,0.0,0.0,-17.0,-7.0,0.0,-7.0,-12.0,-20.0,-3.0,-4.0,-13.0,-3.0,0.0,3.0,-3.0,0.0,0.0,-2.0,2.0,0.0,0.0,2.0,-6.0,-6.0,6.0,0.0,0.0,-6.0,-6.0,2.0,0.0,0.0,-6.0,2.0,2.0,0.0,0.0
NO.4,0,-2.0,2.0,7.0,11.0,-2.0,2.0,5.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,-8.0,-2.0,0.0,0.0,-5.0,-2.0,0.0,0.0,-4.0,0.0,0.0,2.0,1.0,-6.0,-9.0,14.0,-3.0,-13.0,-5.0,21.0,-9.0,-7.0,0.0,9.0,-3.0,4.0,0.0,1.0,3.0,0.0,4.0,6.0,-1.0,-1.0,0.0,3.0,3.0,-1.0,-1.0,0.0,3.0,3.0,-1.0
NO.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,9.0,-9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.6,0,0.0,0.0,29.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,-14.0,0.0,-29.0,0.0,0.0,0.0,-29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.0,-14.0,-29.0,0.0,-15.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,0.0,-29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.7,0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,-4.0,0.0,8.0,-8.0,-4.0,0.0,12.0,-16.0,0.0,0.0,0.0,-20.0,0.0,0.0,-4.0,-4.0,-25.0,0.0,0.0,-29.0,-21.0,0.0,0.0,-50.0,0.0,0.0,0.0,-33.0,-17.0,32.0,-24.0,-4.0,0.0,20.0,-12.0,-16.0,-4.0,8.0,4.0,-12.0,-16.0,4.0,12.0,0.0,-12.0
NO.8,0,-28.0,-37.0,-10.0,76.0,-28.0,-28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.0,-9.0,-10.0,0.0,-10.0,-9.0,-19.0,0.0,9.0,9.0,0.0,0.0,0.0,18.0,0.0,-9.0,-85.0,-28.0,9.0,-9.0,-28.0,9.0,9.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,18.0,-18.0,-19.0,9.0,0.0,-9.0,-19.0,-28.0,-28.0,-9.0,0.0,-28.0,-19.0,-28.0,-9.0,0.0
NO.9,0,0.0,-19.0,9.0,19.0,0.0,0.0,19.0,9.0,0.0,0.0,28.0,0.0,0.0,0.0,18.0,1.0,0.0,-9.0,0.0,19.0,0.0,1.0,-19.0,0.0,0.0,10.0,-38.0,-9.0,0.0,-10.0,-19.0,-37.0,-9.0,-19.0,-9.0,-9.0,-9.0,0.0,-9.0,-9.0,0.0,0.0,-18.0,0.0,0.0,0.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,2.0,0.0,-4.0,0.0,-2.0,-4.0,-4.0,-2.0,-2.0,-6.0,-2.0,-4.0,0.0,-8.0,0.0,-4.0,0.0,-8.0,0.0,-4.0,2.0,-2.0,-2.0,0.0,0.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0
NO.11,0,0.0,-15.0,15.0,14.0,0.0,-15.0,15.0,14.0,7.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,-7.0,-7.0,0.0,-7.0,-21.0,0.0,0.0,0.0,-28.0,0.0,0.0,0.0,-21.0,-7.0,0.0,-29.0,-29.0,-14.0,0.0,-29.0,-14.0,-14.0,0.0,0.0,-28.0,0.0,0.0,0.0,-21.0,-7.0,21.0,-14.0,-7.0,0.0,7.0,0.0,-7.0,-7.0,7.0,0.0,0.0,-7.0,7.0,7.0,0.0,0.0
