time,cluster,data
NO.86,1,-12.0,-4.0,12.0,40.0,20.0,0.0,0.0,28.0,28.0,-4.0,12.0,20.0,-20.0,4.0,16.0,4.0,0.0,-8.0,-8.0,-4.0,-16.0,0.0,-16.0,0.0,16.0,28.0,16.0,8.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0
NO.87,1,24.0,35.0,24.0,34.0,0.0,0.0,-11.0,6.0,0.0,-19.0,-29.0,22.0,-17.0,27.0,4.0,0.0,7.0,13.0,6.0,6.0,-6.0,-6.0,-18.0,-6.0,7.0,13.0,12.0,-33.0,0.0,-11.0,22.0,0.0,0.0,0.0,11.0,0.0
NO.88,6,-19.0,38.0,76.0,77.0,19.0,9.0,-10.0,19.0,0.0,68.0,58.0,29.0,49.0,29.0,0.0,-30.0,9.0,19.0,48.0,57.0,29.0,29.0,-8.0,-9.0,-1.0,27.0,18.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.89,1,-8.0,-3.0,9.0,34.0,30.0,9.0,0.0,14.0,20.0,16.0,11.0,7.0,37.0,42.0,27.0,-15.0,-15.0,-10.0,-14.0,0.0,1.0,11.0,-7.0,-9.0,-7.0,-3.0,8.0,6.0,10.0,-4.0,8.0,0.0,0.0,0.0,4.0,0.0
NO.90,0,-14.0,7.0,35.0,56.0,35.0,14.0,-14.0,-7.0,0.0,-28.0,-14.0,0.0,-14.0,7.0,7.0,0.0,-14.0,-14.0,14.0,14.0,21.0,42.0,35.0,7.0,-21.0,-28.0,-14.0,7.0,7.0,-7.0,7.0,0.0,0.0,0.0,7.0,0.0
NO.91,6,24.0,43.0,42.0,52.0,9.0,-5.0,-10.0,9.0,10.0,34.0,15.0,11.0,0.0,9.0,-1.0,-35.0,-24.0,-9.0,33.0,24.0,20.0,5.0,0.0,-11.0,-1.0,3.0,4.0,-9.0,-4.0,-4.0,4.0,0.0,0.0,0.0,4.0,0.0
NO.92,1,-27.0,-18.0,-9.0,27.0,18.0,9.0,9.0,18.0,18.0,-37.0,-18.0,10.0,-19.0,18.0,18.0,0.0,-28.0,-28.0,9.0,0.0,-9.0,0.0,-9.0,-9.0,-8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.93,1,9.0,28.0,9.0,0.0,0.0,0.0,9.0,-20.0,-20.0,-8.0,-8.0,1.0,10.0,18.0,8.0,-2.0,0.0,1.0,0.0,0.0,0.0,-10.0,-10.0,-10.0,-37.0,-28.0,-19.0,-10.0,-19.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0
NO.94,1,0.0,8.0,9.0,5.0,0.0,-4.0,1.0,-1.0,9.0,-10.0,-6.0,-1.0,-1.0,1.0,-1.0,-4.0,1.0,3.0,5.0,2.0,0.0,-1.0,-4.0,-8.0,-10.0,-9.0,-1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.95,1,6.0,11.0,15.0,7.0,6.0,2.0,2.0,2.0,18.0,12.0,2.0,-4.0,24.0,20.0,10.0,-20.0,-14.0,-6.0,28.0,15.0,0.0,2.0,0.0,2.0,8.0,6.0,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.96,6,32.0,32.0,31.0,28.0,0.0,4.0,-7.0,14.0,0.0,42.0,21.0,0.0,0.0,0.0,0.0,60.0,39.0,18.0,30.0,24.0,22.0,22.0,11.0,-4.0,0.0,4.0,4.0,18.0,18.0,4.0,0.0,-4.0,-4.0,0.0,4.0,0.0
NO.97,6,9.0,7.0,36.0,4.0,4.0,4.0,0.0,3.0,-4.0,17.0,13.0,23.0,5.0,-2.0,-16.0,33.0,20.0,7.0,57.0,35.0,7.0,-1.0,-4.0,0.0,1.0,1.0,0.0,-14.0,-4.0,3.0,-17.0,-7.0,0.0,0.0,-10.0,-7.0
NO.98,0,-1.0,-7.0,10.0,24.0,41.0,6.0,-6.0,-1.0,34.0,-12.0,-12.0,10.0,-12.0,-12.0,-23.0,-6.0,0.0,6.0,-5.0,0.0,6.0,50.0,34.0,5.0,-55.0,-50.0,-16.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.99,6,-7.0,-7.0,-7.0,7.0,7.0,7.0,0.0,-7.0,-14.0,7.0,14.0,21.0,-14.0,-21.0,-28.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.100,6,18.0,47.0,28.0,9.0,-19.0,19.0,-9.0,0.0,-28.0,0.0,0.0,37.0,-18.0,-9.0,-28.0,18.0,9.0,0.0,-11.0,-11.0,-21.0,19.0,0.0,30.0,47.0,67.0,0.0,-28.0,-19.0,0.0,-19.0,-19.0,0.0,0.0,0.0,-19.0
NO.101,0,-19.0,10.0,47.0,38.0,28.0,10.0,-19.0,-19.0,-10.0,-28.0,0.0,48.0,0.0,-28.0,-66.0,-18.0,-9.0,0.0,28.0,38.0,28.0,28.0,9.0,0.0,0.0,0.0,0.0,18.0,0.0,19.0,-38.0,9.0,0.0,0.0,-19.0,9.0
NO.102,0,-35.0,-20.0,-10.0,45.0,30.0,10.0,3.0,6.0,13.0,-35.0,-19.0,20.0,-9.0,-9.0,-22.0,-5.0,-1.0,3.0,-9.0,-9.0,-6.0,-9.0,-6.0,-3.0,0.0,0.0,6.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.103,0,-13.0,-19.0,-25.0,18.0,19.0,7.0,0.0,5.0,0.0,-12.0,6.0,30.0,-12.0,-12.0,-18.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,10.0,0.0,-11.0,-10.0,-10.0,0.0,5.0,10.0,-16.0,-15.0,-5.0,5.0,5.0,-5.0
NO.104,0,49.0,57.0,75.0,46.0,28.0,19.0,19.0,28.0,0.0,-19.0,0.0,19.0,-38.0,-38.0,-38.0,28.0,9.0,-10.0,48.0,47.0,28.0,47.0,19.0,-9.0,-9.0,-18.0,0.0,2.0,19.0,10.0,-20.0,-18.0,0.0,0.0,-10.0,-18.0
NO.105,0,30.0,57.0,19.0,19.0,-9.0,9.0,0.0,0.0,-9.0,-38.0,-28.0,9.0,-20.0,-20.0,-29.0,10.0,10.0,10.0,-10.0,-10.0,0.0,-20.0,-30.0,-30.0,11.0,21.0,30.0,-9.0,0.0,10.0,-20.0,-10.0,0.0,0.0,-10.0,-10.0
NO.106,6,2.0,20.0,31.0,0.0,-5.0,5.0,0.0,0.0,2.0,-1.0,4.0,31.0,-2.0,-4.0,-19.0,-1.0,0.0,1.0,33.0,23.0,5.0,5.0,0.0,-2.0,-4.0,-4.0,0.0,-11.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0
NO.107,1,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,-9.0,-18.0,-9.0,0.0,0.0,0.0,0.0,19.0,28.0,28.0,-38.0,-37.0,-18.0,10.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,19.0
NO.108,0,0.0,19.0,9.0,18.0,28.0,29.0,-9.0,-19.0,0.0,-9.0,0.0,19.0,0.0,-9.0,-28.0,0.0,0.0,0.0,0.0,0.0,9.0,18.0,9.0,-9.0,-18.0,-18.0,0.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.109,6,-8.0,17.0,17.0,30.0,12.0,11.0,-3.0,7.0,15.0,21.0,15.0,18.0,9.0,-6.0,-24.0,-18.0,-9.0,0.0,8.0,12.0,9.0,16.0,3.0,-3.0,7.0,0.0,0.0,18.0,12.0,12.0,-27.0,-3.0,0.0,3.0,-12.0,0.0
NO.110,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,7.0,28.0,-7.0,-21.0,-35.0,-14.0,-7.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,-14.0,-14.0,0.0,8.0,15.0,-7.0,7.0,-14.0,0.0,0.0,14.0,-14.0
NO.111,0,-6.0,17.0,28.0,35.0,17.0,11.0,-5.0,7.0,12.0,-45.0,-11.0,23.0,-12.0,-23.0,-34.0,-12.0,-6.0,0.0,6.0,0.0,-12.0,-24.0,-30.0,-12.0,24.0,24.0,12.0,-1.0,-6.0,0.0,-6.0,-1.0,0.0,0.0,0.0,-1.0
NO.112,0,-8.0,8.0,22.0,47.0,21.0,4.0,-7.0,0.0,-1.0,-67.0,-27.0,20.0,24.0,-1.0,-33.0,-17.0,-7.0,3.0,22.0,11.0,0.0,0.0,0.0,-7.0,-13.0,-17.0,0.0,0.0,-4.0,-4.0,-4.0,11.0,4.0,3.0,-1.0,10.0
NO.113,6,52.0,75.0,62.0,-35.0,-17.0,18.0,0.0,5.0,11.0,24.0,12.0,29.0,24.0,12.0,-29.0,-24.0,-12.0,0.0,33.0,22.0,12.0,17.0,6.0,-18.0,-11.0,-23.0,6.0,-29.0,0.0,0.0,-6.0,-12.0,0.0,0.0,0.0,-12.0
NO.114,6,12.0,18.0,41.0,-12.0,-6.0,0.0,0.0,0.0,0.0,29.0,52.0,75.0,23.0,-29.0,-81.0,-46.0,-23.0,0.0,-29.0,0.0,29.0,58.0,29.0,0.0,0.0,0.0,0.0,34.0,17.0,0.0,0.0,11.0,0.0,0.0,6.0,11.0
NO.115,0,-20.0,9.0,38.0,20.0,10.0,0.0,0.0,0.0,0.0,-30.0,-10.0,10.0,18.0,-1.0,-20.0,-9.0,0.0,9.0,-19.0,0.0,19.0,38.0,19.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,-10.0,-10.0,0.0,0.0,0.0,-10.0
NO.116,1,2.0,6.0,17.0,0.0,-2.0,2.0,0.0,0.0,-2.0,-2.0,0.0,6.0,11.0,5.0,-3.0,11.0,7.0,3.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,-2.0,-2.0,0.0,0.0,0.0,-2.0
NO.117,1,7.0,7.0,-7.0,-28.0,-28.0,0.0,14.0,14.0,0.0,-7.0,14.0,28.0,0.0,-7.0,-14.0,0.0,0.0,0.0,14.0,7.0,0.0,14.0,14.0,14.0,-7.0,-7.0,-7.0,7.0,0.0,-7.0,7.0,7.0,0.0,0.0,7.0,7.0
NO.118,0,17.0,39.0,40.0,6.0,6.0,28.0,-6.0,11.0,22.0,-11.0,-22.0,1.0,0.0,0.0,-17.0,0.0,0.0,0.0,30.0,23.0,28.0,56.0,46.0,12.0,5.0,-24.0,-18.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.119,6,21.0,27.0,34.0,-4.0,12.0,27.0,-17.0,-11.0,-10.0,34.0,17.0,6.0,46.0,23.0,-6.0,-46.0,-23.0,0.0,33.0,29.0,17.0,17.0,11.0,12.0,23.0,5.0,5.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.120,0,-18.0,-14.0,-4.0,9.0,0.0,-14.0,9.0,0.0,-9.0,4.0,8.0,12.0,-48.0,-37.0,-26.0,31.0,20.0,9.0,2.0,-4.0,14.0,0.0,19.0,0.0,-10.0,-19.0,-9.0,10.0,0.0,-5.0,0.0,9.0,0.0,0.0,5.0,9.0
NO.121,1,-12.0,16.0,38.0,6.0,6.0,12.0,6.0,2.0,0.0,6.0,4.0,2.0,18.0,8.0,-2.0,-16.0,-8.0,0.0,2.0,18.0,22.0,40.0,6.0,-16.0,-8.0,-4.0,2.0,-4.0,8.0,2.0,-2.0,-6.0,-2.0,0.0,-2.0,-4.0
NO.122,0,-68.0,-29.0,-10.0,59.0,30.0,11.0,9.0,0.0,0.0,-37.0,-18.0,20.0,-28.0,-38.0,-48.0,18.0,9.0,0.0,0.0,0.0,19.0,18.0,37.0,18.0,1.0,-18.0,-18.0,-10.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0
NO.123,6,-29.0,19.0,28.0,58.0,39.0,49.0,-10.0,0.0,0.0,19.0,38.0,67.0,19.0,-19.0,-67.0,-38.0,-19.0,0.0,29.0,29.0,29.0,10.0,1.0,-10.0,46.0,55.0,28.0,-10.0,-19.0,-9.0,9.0,19.0,0.0,0.0,9.0,19.0
NO.124,1,-4.0,11.0,10.0,10.0,8.0,15.0,-3.0,-5.0,-8.0,-11.0,-4.0,10.0,-5.0,-7.0,-14.0,5.0,5.0,5.0,5.0,9.0,6.0,0.0,-11.0,-7.0,14.0,18.0,5.0,-3.0,0.0,2.0,-6.0,0.0,0.0,0.0,-4.0,0.0
NO.125,0,-10.0,23.0,60.0,10.0,10.0,20.0,0.0,-10.0,-15.0,-42.0,-5.0,52.0,0.0,-28.0,-66.0,-6.0,-1.0,4.0,15.0,39.0,29.0,57.0,14.0,5.0,-14.0,-4.0,0.0,-7.0,-5.0,-5.0,-4.0,4.0,0.0,0.0,5.0,4.0
NO.126,0,-38.0,-7.0,16.0,46.0,18.0,6.0,3.0,3.0,-8.0,-57.0,-11.0,38.0,-15.0,-30.0,-48.0,-4.0,-2.0,0.0,0.0,-2.0,-3.0,-2.0,-3.0,0.0,-3.0,0.0,0.0,8.0,2.0,7.0,-11.0,2.0,0.0,0.0,-4.0,2.0
NO.127,6,-33.0,-6.0,16.0,50.0,35.0,30.0,-6.0,-18.0,-35.0,30.0,18.0,28.0,0.0,0.0,-17.0,30.0,18.0,6.0,0.0,-11.0,-6.0,-11.0,-6.0,0.0,-6.0,0.0,0.0,-11.0,-6.0,0.0,-6.0,0.0,0.0,0.0,0.0,0.0
NO.128,1,-39.0,-22.0,-5.0,39.0,28.0,11.0,6.0,-6.0,-12.0,24.0,18.0,6.0,24.0,12.0,0.0,-3.0,4.0,11.0,0.0,0.0,17.0,0.0,17.0,-6.0,-6.0,-23.0,-11.0,-17.0,-23.0,-6.0,-23.0,-11.0,0.0,0.0,-6.0,-11.0
NO.129,1,0.0,0.0,0.0,-10.0,9.0,18.0,10.0,-19.0,-28.0,-10.0,-30.0,-1.0,0.0,10.0,-9.0,0.0,0.0,0.0,0.0,-19.0,0.0,-19.0,0.0,-10.0,-19.0,-29.0,0.0,-39.0,0.0,0.0,-10.0,-10.0,0.0,0.0,-10.0,-10.0
NO.130,6,-20.0,18.0,28.0,20.0,-18.0,0.0,0.0,0.0,-28.0,10.0,20.0,39.0,10.0,-10.0,-39.0,-20.0,-10.0,0.0,0.0,-28.0,0.0,-28.0,0.0,0.0,0.0,0.0,0.0,11.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,10.0
NO.131,0,22.0,28.0,18.0,-22.0,-22.0,7.0,6.0,7.0,-9.0,-32.0,-16.0,41.0,0.0,0.0,-22.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,-1.0,10.0,6.0,-4.0,-22.0,0.0,3.0,-6.0,-3.0,0.0,0.0,-3.0,-3.0
NO.132,0,-47.0,-19.0,0.0,37.0,0.0,-10.0,10.0,9.0,-9.0,-57.0,-19.0,19.0,0.0,-19.0,-38.0,-18.0,-9.0,0.0,0.0,-9.0,0.0,-9.0,0.0,0.0,-18.0,-9.0,0.0,-1.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0
NO.133,1,0.0,3.0,3.0,-3.0,-6.0,0.0,3.0,3.0,-3.0,9.0,-3.0,-12.0,3.0,3.0,3.0,-17.0,-10.0,-3.0,0.0,-6.0,3.0,0.0,12.0,15.0,15.0,9.0,-9.0,-16.0,-4.0,-4.0,-13.0,-3.0,4.0,0.0,-13.0,-7.0
NO.134,0,-36.0,-8.0,8.0,36.0,8.0,12.0,4.0,4.0,-24.0,-40.0,-36.0,4.0,0.0,4.0,-12.0,0.0,0.0,0.0,-4.0,-12.0,0.0,-4.0,0.0,0.0,-4.0,0.0,-4.0,-20.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.135,1,-12.0,1.0,5.0,12.0,-5.0,-4.0,0.0,4.0,-1.0,-12.0,-4.0,24.0,0.0,-4.0,-18.0,0.0,0.0,0.0,0.0,-9.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,-19.0,0.0,5.0,-30.0,-10.0,0.0,0.0,-20.0,-10.0
NO.136,0,-28.0,-14.0,0.0,28.0,7.0,-14.0,7.0,14.0,28.0,-35.0,-14.0,14.0,-21.0,-28.0,-35.0,-14.0,-7.0,0.0,-14.0,-14.0,0.0,7.0,0.0,0.0,-7.0,-7.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.137,1,-8.0,-4.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,16.0,8.0,0.0,0.0,0.0,-8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.138,6,68.0,39.0,10.0,-68.0,-29.0,0.0,0.0,-10.0,0.0,49.0,21.0,31.0,0.0,-10.0,-39.0,0.0,0.0,0.0,-10.0,-10.0,-9.0,-18.0,-27.0,-37.0,18.0,-2.0,36.0,-38.0,0.0,0.0,-10.0,-29.0,0.0,0.0,0.0,-29.0
NO.139,1,-14.0,-7.0,0.0,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.140,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,0.0,-18.0,-9.0,0.0,-9.0,-9.0,0.0,0.0,0.0,0.0,-9.0,-9.0,0.0,-9.0,-9.0,-9.0,9.0,0.0,0.0,0.0,9.0,0.0
NO.141,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,3.0,0.0,0.0,0.0,-3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.142,0,-103.0,-28.0,19.0,104.0,39.0,20.0,18.0,8.0,-20.0,-103.0,-8.0,77.0,29.0,-9.0,-47.0,-48.0,-29.0,-10.0,-19.0,-19.0,-10.0,9.0,-10.0,-19.0,-39.0,-39.0,-10.0,-38.0,-10.0,0.0,-20.0,-19.0,0.0,0.0,-10.0,-19.0
NO.143,6,-20.0,-10.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,10.0,29.0,48.0,28.0,-10.0,-48.0,-29.0,-10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,-1.0,-28.0,-9.0,0.0,18.0,-19.0
NO.144,0,-21.0,-7.0,7.0,28.0,14.0,0.0,0.0,0.0,0.0,-14.0,0.0,14.0,0.0,-7.0,-14.0,0.0,0.0,0.0,-7.0,-7.0,0.0,7.0,0.0,-7.0,0.0,7.0,0.0,-7.0,-7.0,14.0,-42.0,-28.0,-7.0,0.0,-14.0,-21.0
NO.145,6,8.0,13.0,13.0,10.0,5.0,10.0,-8.0,2.0,2.0,-3.0,4.0,22.0,9.0,-2.0,-21.0,-12.0,-6.0,0.0,0.0,0.0,-2.0,0.0,-2.0,-3.0,1.0,-3.0,-3.0,-18.0,-3.0,0.0,-8.0,-8.0,0.0,3.0,-2.0,-5.0
NO.146,6,-6.0,0.0,3.0,6.0,8.0,3.0,0.0,-8.0,4.0,-6.0,7.0,27.0,0.0,-10.0,-25.0,0.0,0.0,0.0,0.0,-13.0,-3.0,-21.0,-11.0,-11.0,2.0,5.0,13.0,-3.0,0.0,0.0,0.0,-3.0,0.0,5.0,10.0,2.0
NO.147,6,93.0,65.0,37.0,-75.0,-19.0,37.0,-9.0,-28.0,-56.0,-10.0,10.0,10.0,-10.0,-20.0,-20.0,-20.0,-10.0,0.0,-9.0,-28.0,-19.0,-20.0,-19.0,0.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.148,1,-10.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,20.0,10.0,0.0,-20.0,-10.0,0.0,0.0,-10.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.149,1,-1.0,-1.0,-1.0,6.0,0.0,5.0,0.0,6.0,-10.0,-11.0,0.0,-1.0,-5.0,-11.0,-11.0,0.0,0.0,0.0,0.0,5.0,12.0,10.0,12.0,-6.0,7.0,-6.0,-5.0,-17.0,-6.0,-12.0,7.0,-6.0,0.0,0.0,7.0,-6.0
NO.150,1,-4.0,0.0,4.0,8.0,8.0,2.0,-2.0,-4.0,0.0,-1.0,6.0,15.0,-1.0,-7.0,-15.0,-8.0,-4.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,6.0,4.0,0.0,2.0,7.0,5.0,-21.0,-4.0,2.0,0.0,-16.0,-6.0
NO.151,1,-9.0,0.0,0.0,0.0,-9.0,0.0,9.0,9.0,0.0,-18.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,-10.0,0.0,10.0,0.0,0.0,-10.0,0.0,0.0,-10.0,0.0,0.0,-10.0,0.0,0.0,0.0,-10.0,0.0
NO.152,1,26.0,26.0,22.0,-9.0,0.0,12.0,-4.0,-9.0,-12.0,-8.0,-8.0,0.0,0.0,8.0,0.0,12.0,0.0,-4.0,-13.0,-13.0,-4.0,5.0,-4.0,0.0,3.0,0.0,-4.0,-4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.153,1,23.0,17.0,23.0,6.0,12.0,-6.0,-12.0,-6.0,6.0,40.0,11.0,-6.0,24.0,30.0,18.0,-3.0,-8.0,-1.0,0.0,0.0,0.0,0.0,0.0,-6.0,-6.0,-12.0,0.0,0.0,6.0,-6.0,12.0,0.0,0.0,0.0,6.0,0.0
NO.154,1,-1.0,1.0,3.0,9.0,7.0,5.0,-5.0,3.0,9.0,-10.0,-2.0,9.0,-6.0,-6.0,-14.0,9.0,12.0,14.0,-3.0,-6.0,-2.0,-2.0,-2.0,0.0,-3.0,-2.0,0.0,3.0,11.0,-8.0,10.0,3.0,3.0,0.0,2.0,0.0
NO.155,1,-11.0,-2.0,5.0,18.0,14.0,9.0,-2.0,-7.0,-4.0,-4.0,-7.0,8.0,23.0,32.0,18.0,-34.0,-25.0,-16.0,-3.0,-10.0,0.0,-7.0,0.0,0.0,-5.0,-3.0,0.0,-6.0,-3.0,0.0,-5.0,0.0,0.0,0.0,0.0,0.0
NO.156,6,37.0,28.0,19.0,-27.0,-9.0,0.0,-10.0,-19.0,-10.0,20.0,29.0,29.0,0.0,19.0,9.0,0.0,-19.0,-19.0,0.0,-10.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.157,0,-7.0,-7.0,7.0,0.0,14.0,0.0,35.0,0.0,7.0,-21.0,-21.0,8.0,-36.0,-8.0,-8.0,21.0,1.0,-13.0,-7.0,-14.0,14.0,14.0,28.0,21.0,7.0,0.0,-21.0,-15.0,0.0,-8.0,1.0,-8.0,0.0,0.0,8.0,-8.0
NO.158,0,-30.0,-15.0,0.0,30.0,15.0,0.0,0.0,7.0,14.0,-29.0,0.0,29.0,-29.0,-29.0,-29.0,0.0,29.0,29.0,0.0,-7.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.159,1,-23.0,-6.0,11.0,40.0,23.0,6.0,0.0,0.0,0.0,24.0,12.0,0.0,0.0,0.0,23.0,52.0,41.0,-5.0,-6.0,-12.0,5.0,-6.0,5.0,-5.0,-18.0,-22.0,-5.0,-17.0,-17.0,0.0,-17.0,-11.0,0.0,0.0,0.0,-11.0
NO.160,1,18.0,24.0,24.0,-6.0,-7.0,4.0,0.0,1.0,-10.0,-6.0,-12.0,6.0,0.0,18.0,6.0,0.0,-12.0,-12.0,6.0,0.0,-5.0,-12.0,-11.0,-6.0,1.0,-6.0,0.0,-7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.161,1,6.0,2.0,0.0,-4.0,0.0,0.0,-2.0,-2.0,0.0,19.0,9.0,6.0,-4.0,6.0,4.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,-5.0,-3.0,-3.0,3.0,2.0,0.0,0.0,3.0,2.0
NO.162,1,-16.0,-8.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,-8.0,-16.0,0.0,32.0,40.0,24.0,-20.0,-16.0,-8.0,-8.0,-4.0,-8.0,0.0,-8.0,-8.0,-16.0,-20.0,-12.0,-4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
NO.163,1,-9.0,0.0,0.0,0.0,-9.0,0.0,9.0,9.0,0.0,-18.0,-18.0,9.0,0.0,18.0,9.0,0.0,-9.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.164,1,10.0,4.0,0.0,-8.0,-2.0,0.0,-2.0,-2.0,0.0,12.0,8.0,4.0,0.0,0.0,2.0,-4.0,-2.0,-4.0,2.0,2.0,0.0,0.0,2.0,6.0,4.0,4.0,-2.0,17.0,15.0,0.0,-4.0,-2.0,0.0,0.0,0.0,-2.0
NO.165,0,-49.0,-20.0,-10.0,30.0,1.0,10.0,19.0,9.0,-10.0,-48.0,-19.0,20.0,-10.0,0.0,-10.0,0.0,-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.166,1,11.0,7.0,3.0,-5.0,-1.0,3.0,-3.0,0.0,0.0,22.0,6.0,2.0,20.0,21.0,7.0,-20.0,-16.0,-7.0,3.0,9.0,12.0,21.0,12.0,0.0,-3.0,0.0,-9.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.167,1,28.0,28.0,19.0,-18.0,0.0,9.0,0.0,-9.0,0.0,-10.0,-39.0,-29.0,9.0,38.0,19.0,0.0,-19.0,-19.0,0.0,9.0,10.0,18.0,10.0,9.0,48.0,37.0,0.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NO.168,1,-10.0,0.0,5.0,15.0,5.0,5.0,0.0,5.0,0.0,-20.0,-20.0,5.0,0.0,20.0,10.0,-10.0,-15.0,-10.0,0.0,5.0,0.0,5.0,0.0,-5.0,5.0,-5.0,-5.0,-15.0,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,-5.0
NO.169,6,56.0,28.0,0.0,-56.0,-28.0,0.0,0.0,0.0,0.0,56.0,37.0,18.0,0.0,-9.0,-18.0,0.0,0.0,0.0,0.0,0.0,-18.0,-18.0,-27.0,-9.0,0.0,9.0,18.0,18.0,9.0,9.0,-18.0,0.0,0.0,0.0,-9.0,0.0
NO.170,6,28.0,9.0,0.0,-9.0,10.0,9.0,-19.0,-10.0,0.0,47.0,47.0,56.0,28.0,9.0,-19.0,28.0,0.0,-28.0,9.0,0.0,10.0,0.0,10.0,-19.0,1.0,-19.0,0.0,-29.0,0.0,0.0,-9.0,-19.0,0.0,0.0,0.0,-19.0
